gaussian,21068,36854,0.4,1
gaussian,21068,36854,0.4,5
gaussian,21068,36854,0.4,10
gaussian,21068,36854,0.4,20
gaussian,21068,36854,0.6,0.1
gaussian,21068,36854,0.6,0.5
gaussian,21068,36854,0.6,1
gaussian,21068,36854,0.6,5
gaussian,21068,36854,0.6,10
gaussian,21068,36854,0.6,20
gaussian,21068,36854,0.8,0.1
gaussian,21068,36854,0.8,0.5
gaussian,21068,36854,0.8,1
gaussian,21068,36854,0.8,5
gaussian,21068,36854,0.8,10
gaussian,21068,36854,0.8,20
gaussian,21068,36854,1,0.1
gaussian,21068,36854,1,0.5
gaussian,21068,36854,1,1
gaussian,21068,36854,1,5
gaussian,21068,36854,1,10
gaussian,21068,36854,1,20
gaussian,21068,42116,0.2,0.1
gaussian,21068,42116,0.2,0.5
gaussian,21068,42116,0.2,1
gaussian,21068,42116,0.2,5
gaussian,21068,42116,0.2,10
gaussian,21068,42116,0.2,20
gaussian,21068,42116,0.4,0.1
gaussian,21068,42116,0.4,0.5
gaussian,21068,42116,0.4,1
gaussian,21068,42116,0.4,5
gaussian,21068,42116,0.4,10
gaussian,21068,42116,0.4,20
gaussian,21068,42116,0.6,0.1
gaussian,21068,42116,0.6,0.5
gaussian,21068,42116,0.6,1
gaussian,21068,42116,0.6,5
gaussian,21068,42116,0.6,10
gaussian,21068,42116,0.6,20
gaussian,21068,42116,0.8,0.1
gaussian,21068,42116,0.8,0.5
gaussian,21068,42116,0.8,1
gaussian,21068,42116,0.8,5
gaussian,21068,42116,0.8,10
gaussian,21068,42116,0.8,20
gaussian,21068,42116,1,0.1
gaussian,21068,42116,1,0.5
gaussian,21068,42116,1,1
gaussian,21068,42116,1,5
gaussian,21068,42116,1,10
gaussian,21068,42116,1,20
gaussian,21068,47378,0.2,0.1
gaussian,21068,47378,0.2,0.5
gaussian,21068,47378,0.2,1
gaussian,21068,47378,0.2,5
gaussian,21068,47378,0.2,10
gaussian,21068,47378,0.2,20
gaussian,21068,47378,0.4,0.1
gaussian,21068,47378,0.4,0.5
gaussian,21068,47378,0.4,1
gaussian,21068,47378,0.4,5
gaussian,21068,47378,0.4,10
gaussian,21068,47378,0.4,20
gaussian,21068,47378,0.6,0.1
gaussian,21068,47378,0.6,0.5
gaussian,21068,47378,0.6,1
gaussian,21068,47378,0.6,5
gaussian,21068,47378,0.6,10
gaussian,21068,47378,0.6,20
gaussian,21068,47378,0.8,0.1
gaussian,21068,47378,0.8,0.5
gaussian,21068,47378,0.8,1
gaussian,21068,47378,0.8,5
gaussian,21068,47378,0.8,10
gaussian,21068,47378,0.8,20
gaussian,21068,47378,1,0.1
gaussian,21068,47378,1,0.5
gaussian,21068,47378,1,1
gaussian,21068,47378,1,5
gaussian,21068,47378,1,10
gaussian,21068,47378,1,20
gaussian,21068,52641,0.2,0.1
gaussian,21068,52641,0.2,0.5
gaussian,21068,52641,0.2,1
gaussian,21068,52641,0.2,5
gaussian,21068,52641,0.2,10
gaussian,21068,52641,0.2,20
gaussian,21068,52641,0.4,0.1
gaussian,21068,52641,0.4,0.5
gaussian,21068,52641,0.4,1
gaussian,21068,52641,0.4,5
gaussian,21068,52641,0.4,10
gaussian,21068,52641,0.4,20
gaussian,21068,52641,0.6,0.1
gaussian,21068,52641,0.6,0.5
gaussian,21068,52641,0.6,1
gaussian,21068,52641,0.6,5
gaussian,21068,52641,0.6,10
gaussian,21068,52641,0.6,20
gaussian,21068,52641,0.8,0.1
gaussian,21068,52641,0.8,0.5
gaussian,21068,52641,0.8,1
gaussian,21068,52641,0.8,5
gaussian,21068,52641,0.8,10
gaussian,21068,52641,0.8,20
gaussian,21068,52641,1,0.1
gaussian,21068,52641,1,0.5
gaussian,21068,52641,1,1
gaussian,21068,52641,1,5
gaussian,21068,52641,1,10
gaussian,21068,52641,1,20
gaussian,21068,57903,0.2,0.1
gaussian,21068,57903,0.2,0.5
gaussian,21068,57903,0.2,1
gaussian,21068,57903,0.2,5
gaussian,21068,57903,0.2,10
gaussian,21068,57903,0.2,20
gaussian,21068,57903,0.4,0.1
gaussian,21068,57903,0.4,0.5
gaussian,21068,57903,0.4,1
gaussian,21068,57903,0.4,5
gaussian,21068,57903,0.4,10
gaussian,21068,57903,0.4,20
gaussian,21068,57903,0.6,0.1
gaussian,21068,57903,0.6,0.5
gaussian,21068,57903,0.6,1
gaussian,21068,57903,0.6,5
gaussian,21068,57903,0.6,10
gaussian,21068,57903,0.6,20
gaussian,21068,57903,0.8,0.1
gaussian,21068,57903,0.8,0.5
gaussian,21068,57903,0.8,1
gaussian,21068,57903,0.8,5
gaussian,21068,57903,0.8,10
gaussian,21068,57903,0.8,20
gaussian,21068,57903,1,0.1
gaussian,21068,57903,1,0.5
gaussian,21068,57903,1,1
gaussian,21068,57903,1,5
gaussian,21068,57903,1,10
gaussian,21068,57903,1,20
gaussian,21068,63165,0.2,0.1
gaussian,21068,63165,0.2,0.5
gaussian,21068,63165,0.2,1
gaussian,21068,63165,0.2,5
gaussian,21068,63165,0.2,10
gaussian,21068,63165,0.2,20
gaussian,21068,63165,0.4,0.1
gaussian,21068,63165,0.4,0.5
gaussian,21068,63165,0.4,1
gaussian,21068,63165,0.4,5
gaussian,21068,63165,0.4,10
gaussian,21068,63165,0.4,20
gaussian,21068,63165,0.6,0.1
gaussian,21068,63165,0.6,0.5
gaussian,21068,63165,0.6,1
gaussian,21068,63165,0.6,5
gaussian,21068,63165,0.6,10
gaussian,21068,63165,0.6,20
gaussian,21068,63165,0.8,0.1
gaussian,21068,63165,0.8,0.5
gaussian,21068,63165,0.8,1
gaussian,21068,63165,0.8,5
gaussian,21068,63165,0.8,10
gaussian,21068,63165,0.8,20
gaussian,21068,63165,1,0.1
gaussian,21068,63165,1,0.5
gaussian,21068,63165,1,1
gaussian,21068,63165,1,5
gaussian,21068,63165,1,10
gaussian,21068,63165,1,20
gaussian,21068,68427,0.2,0.1
gaussian,21068,68427,0.2,0.5
gaussian,21068,68427,0.2,1
gaussian,21068,68427,0.2,5
gaussian,21068,68427,0.2,10
gaussian,21068,68427,0.2,20
gaussian,21068,68427,0.4,0.1
gaussian,21068,68427,0.4,0.5
gaussian,21068,68427,0.4,1
gaussian,21068,68427,0.4,5
gaussian,21068,68427,0.4,10
gaussian,21068,68427,0.4,20
gaussian,21068,68427,0.6,0.1
gaussian,21068,68427,0.6,0.5
gaussian,21068,68427,0.6,1
gaussian,21068,68427,0.6,5
gaussian,21068,68427,0.6,10
gaussian,21068,68427,0.6,20
gaussian,21068,68427,0.8,0.1
gaussian,21068,68427,0.8,0.5
gaussian,21068,68427,0.8,1
gaussian,21068,68427,0.8,5
gaussian,21068,68427,0.8,10
gaussian,21068,68427,0.8,20
gaussian,21068,68427,1,0.1
gaussian,21068,68427,1,0.5
gaussian,21068,68427,1,1
gaussian,21068,68427,1,5
gaussian,21068,68427,1,10
gaussian,21068,68427,1,20
gaussian,21068,73689,0.2,0.1
gaussian,21068,73689,0.2,0.5
gaussian,21068,73689,0.2,1
gaussian,21068,73689,0.2,5
gaussian,21068,73689,0.2,10
gaussian,21068,73689,0.2,20
gaussian,21068,73689,0.4,0.1
gaussian,21068,73689,0.4,0.5
gaussian,21068,73689,0.4,1
gaussian,21068,73689,0.4,5
gaussian,21068,73689,0.4,10
gaussian,21068,73689,0.4,20
gaussian,21068,73689,0.6,0.1
gaussian,21068,73689,0.6,0.5
gaussian,21068,73689,0.6,1
gaussian,21068,73689,0.6,5
gaussian,21068,73689,0.6,10
gaussian,21068,73689,0.6,20
gaussian,21068,73689,0.8,0.1
gaussian,21068,73689,0.8,0.5
gaussian,21068,73689,0.8,1
gaussian,21068,73689,0.8,5
gaussian,21068,73689,0.8,10
gaussian,21068,73689,0.8,20
gaussian,21068,73689,1,0.1
gaussian,21068,73689,1,0.5
gaussian,21068,73689,1,1
gaussian,21068,73689,1,5
gaussian,21068,73689,1,10
gaussian,21068,73689,1,20
gaussian,21068,78951,0.2,0.1
gaussian,21068,78951,0.2,0.5
gaussian,21068,78951,0.2,1
gaussian,21068,78951,0.2,5
gaussian,21068,78951,0.2,10
gaussian,21068,78951,0.2,20
gaussian,21068,78951,0.4,0.1
gaussian,21068,78951,0.4,0.5
gaussian,21068,78951,0.4,1
gaussian,21068,78951,0.4,5
gaussian,21068,78951,0.4,10
gaussian,21068,78951,0.4,20
gaussian,21068,78951,0.6,0.1
gaussian,21068,78951,0.6,0.5
gaussian,21068,78951,0.6,1
gaussian,21068,78951,0.6,5
gaussian,21068,78951,0.6,10
gaussian,21068,78951,0.6,20
gaussian,21068,78951,0.8,0.1
gaussian,21068,78951,0.8,0.5
gaussian,21068,78951,0.8,1
gaussian,21068,78951,0.8,5
gaussian,21068,78951,0.8,10
gaussian,21068,78951,0.8,20
gaussian,21068,78951,1,0.1
gaussian,21068,78951,1,0.5
gaussian,21068,78951,1,1
gaussian,21068,78951,1,5
gaussian,21068,78951,1,10
gaussian,21068,78951,1,20
gaussian,21068,84213,0.2,0.1
gaussian,21068,84213,0.2,0.5
gaussian,21068,84213,0.2,1
gaussian,21068,84213,0.2,5
gaussian,21068,84213,0.2,10
gaussian,21068,84213,0.2,20
gaussian,21068,84213,0.4,0.1
gaussian,21068,84213,0.4,0.5
gaussian,21068,84213,0.4,1
gaussian,21068,84213,0.4,5
gaussian,21068,84213,0.4,10
gaussian,21068,84213,0.4,20
gaussian,21068,84213,0.6,0.1
gaussian,21068,84213,0.6,0.5
gaussian,21068,84213,0.6,1
gaussian,21068,84213,0.6,5
gaussian,21068,84213,0.6,10
gaussian,21068,84213,0.6,20
gaussian,21068,84213,0.8,0.1
gaussian,21068,84213,0.8,0.5
gaussian,21068,84213,0.8,1
gaussian,21068,84213,0.8,5
gaussian,21068,84213,0.8,10
gaussian,21068,84213,0.8,20
gaussian,21068,84213,1,0.1
gaussian,21068,84213,1,0.5
gaussian,21068,84213,1,1
gaussian,21068,84213,1,5
gaussian,21068,84213,1,10
gaussian,21068,84213,1,20
gaussian,21068,89475,0.2,0.1
gaussian,21068,89475,0.2,0.5
gaussian,21068,89475,0.2,1
gaussian,21068,89475,0.2,5
gaussian,21068,89475,0.2,10
gaussian,21068,89475,0.2,20
gaussian,21068,89475,0.4,0.1
gaussian,21068,89475,0.4,0.5
gaussian,21068,89475,0.4,1
gaussian,21068,89475,0.4,5
gaussian,21068,89475,0.4,10
gaussian,21068,89475,0.4,20
gaussian,21068,89475,0.6,0.1
gaussian,21068,89475,0.6,0.5
gaussian,21068,89475,0.6,1
gaussian,21068,89475,0.6,5
gaussian,21068,89475,0.6,10
gaussian,21068,89475,0.6,20
gaussian,21068,89475,0.8,0.1
gaussian,21068,89475,0.8,0.5
gaussian,21068,89475,0.8,1
gaussian,21068,89475,0.8,5
gaussian,21068,89475,0.8,10
gaussian,21068,89475,0.8,20
gaussian,21068,89475,1,0.1
gaussian,21068,89475,1,0.5
gaussian,21068,89475,1,1
gaussian,21068,89475,1,5
gaussian,21068,89475,1,10
gaussian,21068,89475,1,20
gaussian,21068,94737,0.2,0.1
gaussian,21068,94737,0.2,0.5
gaussian,21068,94737,0.2,1
gaussian,21068,94737,0.2,5
gaussian,21068,94737,0.2,10
gaussian,21068,94737,0.2,20
gaussian,21068,94737,0.4,0.1
gaussian,21068,94737,0.4,0.5
gaussian,21068,94737,0.4,1
gaussian,21068,94737,0.4,5
gaussian,21068,94737,0.4,10
gaussian,21068,94737,0.4,20
gaussian,21068,94737,0.6,0.1
gaussian,21068,94737,0.6,0.5
gaussian,21068,94737,0.6,1
gaussian,21068,94737,0.6,5
gaussian,21068,94737,0.6,10
gaussian,21068,94737,0.6,20
gaussian,21068,94737,0.8,0.1
gaussian,21068,94737,0.8,0.5
gaussian,21068,94737,0.8,1
gaussian,21068,94737,0.8,5
gaussian,21068,94737,0.8,10
gaussian,21068,94737,0.8,20
gaussian,21068,94737,1,0.1
gaussian,21068,94737,1,0.5
gaussian,21068,94737,1,1
gaussian,21068,94737,1,5
gaussian,21068,94737,1,10
gaussian,21068,94737,1,20
gaussian,21068,100000,0.2,0.1
gaussian,21068,100000,0.2,0.5
gaussian,21068,100000,0.2,1
gaussian,21068,100000,0.2,5
gaussian,21068,100000,0.2,10
gaussian,21068,100000,0.2,20
gaussian,21068,100000,0.4,0.1
gaussian,21068,100000,0.4,0.5
gaussian,21068,100000,0.4,1
gaussian,21068,100000,0.4,5
gaussian,21068,100000,0.4,10
gaussian,21068,100000,0.4,20
gaussian,21068,100000,0.6,0.1
gaussian,21068,100000,0.6,0.5
gaussian,21068,100000,0.6,1
gaussian,21068,100000,0.6,5
gaussian,21068,100000,0.6,10
gaussian,21068,100000,0.6,20
gaussian,21068,100000,0.8,0.1
gaussian,21068,100000,0.8,0.5
gaussian,21068,100000,0.8,1
gaussian,21068,100000,0.8,5
gaussian,21068,100000,0.8,10
gaussian,21068,100000,0.8,20
gaussian,21068,100000,1,0.1
gaussian,21068,100000,1,0.5
gaussian,21068,100000,1,1
gaussian,21068,100000,1,5
gaussian,21068,100000,1,10
gaussian,21068,100000,1,20
gaussian,26330,20,0.2,0.1
gaussian,26330,20,0.2,0.5
gaussian,26330,20,0.2,1
gaussian,26330,20,0.2,5
gaussian,26330,20,0.2,10
gaussian,26330,20,0.2,20
gaussian,26330,20,0.4,0.1
gaussian,26330,20,0.4,0.5
gaussian,26330,20,0.4,1
gaussian,26330,20,0.4,5
gaussian,26330,20,0.4,10
gaussian,26330,20,0.4,20
gaussian,26330,20,0.6,0.1
gaussian,26330,20,0.6,0.5
gaussian,26330,20,0.6,1
gaussian,26330,20,0.6,5
gaussian,26330,20,0.6,10
gaussian,26330,20,0.6,20
gaussian,26330,20,0.8,0.1
gaussian,26330,20,0.8,0.5
gaussian,26330,20,0.8,1
gaussian,26330,20,0.8,5
gaussian,26330,20,0.8,10
gaussian,26330,20,0.8,20
gaussian,26330,20,1,0.1
gaussian,26330,20,1,0.5
gaussian,26330,20,1,1
gaussian,26330,20,1,5
gaussian,26330,20,1,10
gaussian,26330,20,1,20
gaussian,26330,5282,0.2,0.1
gaussian,26330,5282,0.2,0.5
gaussian,26330,5282,0.2,1
gaussian,26330,5282,0.2,5
gaussian,26330,5282,0.2,10
gaussian,26330,5282,0.2,20
gaussian,26330,5282,0.4,0.1
gaussian,26330,5282,0.4,0.5
gaussian,26330,5282,0.4,1
gaussian,26330,5282,0.4,5
gaussian,26330,5282,0.4,10
gaussian,26330,5282,0.4,20
gaussian,26330,5282,0.6,0.1
gaussian,26330,5282,0.6,0.5
gaussian,26330,5282,0.6,1
gaussian,26330,5282,0.6,5
gaussian,26330,5282,0.6,10
gaussian,26330,5282,0.6,20
gaussian,26330,5282,0.8,0.1
gaussian,26330,5282,0.8,0.5
gaussian,26330,5282,0.8,1
gaussian,26330,5282,0.8,5
gaussian,26330,5282,0.8,10
gaussian,26330,5282,0.8,20
gaussian,26330,5282,1,0.1
gaussian,26330,5282,1,0.5
gaussian,26330,5282,1,1
gaussian,26330,5282,1,5
gaussian,26330,5282,1,10
gaussian,26330,5282,1,20
gaussian,26330,10544,0.2,0.1
gaussian,26330,10544,0.2,0.5
gaussian,26330,10544,0.2,1
gaussian,26330,10544,0.2,5
gaussian,26330,10544,0.2,10
gaussian,26330,10544,0.2,20
gaussian,26330,10544,0.4,0.1
gaussian,26330,10544,0.4,0.5
gaussian,26330,10544,0.4,1
gaussian,26330,10544,0.4,5
gaussian,26330,10544,0.4,10
gaussian,26330,10544,0.4,20
gaussian,26330,10544,0.6,0.1
gaussian,26330,10544,0.6,0.5
gaussian,26330,10544,0.6,1
gaussian,26330,10544,0.6,5
gaussian,26330,10544,0.6,10
gaussian,26330,10544,0.6,20
gaussian,26330,10544,0.8,0.1
gaussian,26330,10544,0.8,0.5
gaussian,26330,10544,0.8,1
gaussian,26330,10544,0.8,5
gaussian,26330,10544,0.8,10
gaussian,26330,10544,0.8,20
gaussian,26330,10544,1,0.1
gaussian,26330,10544,1,0.5
gaussian,26330,10544,1,1
gaussian,26330,10544,1,5
gaussian,26330,10544,1,10
gaussian,26330,10544,1,20
gaussian,26330,15806,0.2,0.1
gaussian,26330,15806,0.2,0.5
gaussian,26330,15806,0.2,1
gaussian,26330,15806,0.2,5
gaussian,26330,15806,0.2,10
gaussian,26330,15806,0.2,20
gaussian,26330,15806,0.4,0.1
gaussian,26330,15806,0.4,0.5
gaussian,26330,15806,0.4,1
gaussian,26330,15806,0.4,5
gaussian,26330,15806,0.4,10
gaussian,26330,15806,0.4,20
gaussian,26330,15806,0.6,0.1
gaussian,26330,15806,0.6,0.5
gaussian,26330,15806,0.6,1
gaussian,26330,15806,0.6,5
gaussian,26330,15806,0.6,10
gaussian,26330,15806,0.6,20
gaussian,26330,15806,0.8,0.1
gaussian,26330,15806,0.8,0.5
gaussian,26330,15806,0.8,1
gaussian,26330,15806,0.8,5
gaussian,26330,15806,0.8,10
gaussian,26330,15806,0.8,20
gaussian,26330,15806,1,0.1
gaussian,26330,15806,1,0.5
gaussian,26330,15806,1,1
gaussian,26330,15806,1,5
gaussian,26330,15806,1,10
gaussian,26330,15806,1,20
gaussian,26330,21068,0.2,0.1
gaussian,26330,21068,0.2,0.5
gaussian,26330,21068,0.2,1
gaussian,26330,21068,0.2,5
gaussian,26330,21068,0.2,10
gaussian,26330,21068,0.2,20
gaussian,26330,21068,0.4,0.1
gaussian,26330,21068,0.4,0.5
gaussian,26330,21068,0.4,1
gaussian,26330,21068,0.4,5
gaussian,26330,21068,0.4,10
gaussian,26330,21068,0.4,20
gaussian,26330,21068,0.6,0.1
gaussian,26330,21068,0.6,0.5
gaussian,26330,21068,0.6,1
gaussian,26330,21068,0.6,5
gaussian,26330,21068,0.6,10
gaussian,26330,21068,0.6,20
gaussian,26330,21068,0.8,0.1
gaussian,26330,21068,0.8,0.5
gaussian,26330,21068,0.8,1
gaussian,26330,21068,0.8,5
gaussian,26330,21068,0.8,10
gaussian,26330,21068,0.8,20
gaussian,26330,21068,1,0.1
gaussian,26330,21068,1,0.5
gaussian,26330,21068,1,1
gaussian,26330,21068,1,5
gaussian,26330,21068,1,10
gaussian,26330,21068,1,20
gaussian,26330,26330,0.2,0.1
gaussian,26330,26330,0.2,0.5
gaussian,26330,26330,0.2,1
gaussian,26330,26330,0.2,5
gaussian,26330,26330,0.2,10
gaussian,26330,26330,0.2,20
gaussian,26330,26330,0.4,0.1
gaussian,26330,26330,0.4,0.5
gaussian,26330,26330,0.4,1
gaussian,26330,26330,0.4,5
gaussian,26330,26330,0.4,10
gaussian,26330,26330,0.4,20
gaussian,26330,26330,0.6,0.1
gaussian,26330,26330,0.6,0.5
gaussian,26330,26330,0.6,1
gaussian,26330,26330,0.6,5
gaussian,26330,26330,0.6,10
gaussian,26330,26330,0.6,20
gaussian,26330,26330,0.8,0.1
gaussian,26330,26330,0.8,0.5
gaussian,26330,26330,0.8,1
gaussian,26330,26330,0.8,5
gaussian,26330,26330,0.8,10
gaussian,26330,26330,0.8,20
gaussian,26330,26330,1,0.1
gaussian,26330,26330,1,0.5
gaussian,26330,26330,1,1
gaussian,26330,26330,1,5
gaussian,26330,26330,1,10
gaussian,26330,26330,1,20
gaussian,26330,31592,0.2,0.1
gaussian,26330,31592,0.2,0.5
gaussian,26330,31592,0.2,1
gaussian,26330,31592,0.2,5
gaussian,26330,31592,0.2,10
gaussian,26330,31592,0.2,20
gaussian,26330,31592,0.4,0.1
gaussian,26330,31592,0.4,0.5
gaussian,26330,31592,0.4,1
gaussian,26330,31592,0.4,5
gaussian,26330,31592,0.4,10
gaussian,26330,31592,0.4,20
gaussian,26330,31592,0.6,0.1
gaussian,26330,31592,0.6,0.5
gaussian,26330,31592,0.6,1
gaussian,26330,31592,0.6,5
gaussian,26330,31592,0.6,10
gaussian,26330,31592,0.6,20
gaussian,26330,31592,0.8,0.1
gaussian,26330,31592,0.8,0.5
gaussian,26330,31592,0.8,1
gaussian,26330,31592,0.8,5
gaussian,26330,31592,0.8,10
gaussian,26330,31592,0.8,20
gaussian,26330,31592,1,0.1
gaussian,26330,31592,1,0.5
gaussian,26330,31592,1,1
gaussian,26330,31592,1,5
gaussian,26330,31592,1,10
gaussian,26330,31592,1,20
gaussian,26330,36854,0.2,0.1
gaussian,26330,36854,0.2,0.5
gaussian,26330,36854,0.2,1
gaussian,26330,36854,0.2,5
gaussian,26330,36854,0.2,10
gaussian,26330,36854,0.2,20
gaussian,26330,36854,0.4,0.1
gaussian,26330,36854,0.4,0.5
gaussian,26330,36854,0.4,1
gaussian,26330,36854,0.4,5
gaussian,26330,36854,0.4,10
gaussian,26330,36854,0.4,20
gaussian,26330,36854,0.6,0.1
gaussian,26330,36854,0.6,0.5
gaussian,26330,36854,0.6,1
gaussian,26330,36854,0.6,5
gaussian,26330,36854,0.6,10
gaussian,26330,36854,0.6,20
gaussian,26330,36854,0.8,0.1
gaussian,26330,36854,0.8,0.5
gaussian,26330,36854,0.8,1
gaussian,26330,36854,0.8,5
gaussian,26330,36854,0.8,10
gaussian,26330,36854,0.8,20
gaussian,26330,36854,1,0.1
gaussian,26330,36854,1,0.5
gaussian,26330,36854,1,1
gaussian,26330,36854,1,5
gaussian,26330,36854,1,10
gaussian,26330,36854,1,20
gaussian,26330,42116,0.2,0.1
gaussian,26330,42116,0.2,0.5
gaussian,26330,42116,0.2,1
gaussian,26330,42116,0.2,5
gaussian,26330,42116,0.2,10
gaussian,26330,42116,0.2,20
gaussian,26330,42116,0.4,0.1
gaussian,26330,42116,0.4,0.5
gaussian,26330,42116,0.4,1
gaussian,26330,42116,0.4,5
gaussian,26330,42116,0.4,10
gaussian,26330,42116,0.4,20
gaussian,26330,42116,0.6,0.1
gaussian,26330,42116,0.6,0.5
gaussian,26330,42116,0.6,1
gaussian,26330,42116,0.6,5
gaussian,26330,42116,0.6,10
gaussian,26330,42116,0.6,20
gaussian,26330,42116,0.8,0.1
gaussian,26330,42116,0.8,0.5
gaussian,26330,42116,0.8,1
gaussian,26330,42116,0.8,5
gaussian,26330,42116,0.8,10
gaussian,26330,42116,0.8,20
gaussian,26330,42116,1,0.1
gaussian,26330,42116,1,0.5
gaussian,26330,42116,1,1
gaussian,26330,42116,1,5
gaussian,26330,42116,1,10
gaussian,26330,42116,1,20
gaussian,26330,47378,0.2,0.1
gaussian,26330,47378,0.2,0.5
gaussian,26330,47378,0.2,1
gaussian,26330,47378,0.2,5
gaussian,26330,47378,0.2,10
gaussian,26330,47378,0.2,20
gaussian,26330,47378,0.4,0.1
gaussian,26330,47378,0.4,0.5
gaussian,26330,47378,0.4,1
gaussian,26330,47378,0.4,5
gaussian,26330,47378,0.4,10
gaussian,26330,47378,0.4,20
gaussian,26330,47378,0.6,0.1
gaussian,26330,47378,0.6,0.5
gaussian,26330,47378,0.6,1
gaussian,26330,47378,0.6,5
gaussian,26330,47378,0.6,10
gaussian,26330,47378,0.6,20
gaussian,26330,47378,0.8,0.1
gaussian,26330,47378,0.8,0.5
gaussian,26330,47378,0.8,1
gaussian,26330,47378,0.8,5
gaussian,26330,47378,0.8,10
gaussian,26330,47378,0.8,20
gaussian,26330,47378,1,0.1
gaussian,26330,47378,1,0.5
gaussian,26330,47378,1,1
gaussian,26330,47378,1,5
gaussian,26330,47378,1,10
gaussian,26330,47378,1,20
gaussian,26330,52641,0.2,0.1
gaussian,26330,52641,0.2,0.5
gaussian,26330,52641,0.2,1
gaussian,26330,52641,0.2,5
gaussian,26330,52641,0.2,10
gaussian,26330,52641,0.2,20
gaussian,26330,52641,0.4,0.1
gaussian,26330,52641,0.4,0.5
gaussian,26330,52641,0.4,1
gaussian,26330,52641,0.4,5
gaussian,26330,52641,0.4,10
gaussian,26330,52641,0.4,20
gaussian,26330,52641,0.6,0.1
gaussian,26330,52641,0.6,0.5
gaussian,26330,52641,0.6,1
gaussian,26330,52641,0.6,5
gaussian,26330,52641,0.6,10
gaussian,26330,52641,0.6,20
gaussian,26330,52641,0.8,0.1
gaussian,26330,52641,0.8,0.5
gaussian,26330,52641,0.8,1
gaussian,26330,52641,0.8,5
gaussian,26330,52641,0.8,10
gaussian,26330,52641,0.8,20
gaussian,26330,52641,1,0.1
gaussian,26330,52641,1,0.5
gaussian,26330,52641,1,1
gaussian,26330,52641,1,5
gaussian,26330,52641,1,10
gaussian,26330,52641,1,20
gaussian,26330,57903,0.2,0.1
gaussian,26330,57903,0.2,0.5
gaussian,26330,57903,0.2,1
gaussian,26330,57903,0.2,5
gaussian,26330,57903,0.2,10
gaussian,26330,57903,0.2,20
gaussian,26330,57903,0.4,0.1
gaussian,26330,57903,0.4,0.5
gaussian,26330,57903,0.4,1
gaussian,26330,57903,0.4,5
gaussian,26330,57903,0.4,10
gaussian,26330,57903,0.4,20
gaussian,26330,57903,0.6,0.1
gaussian,26330,57903,0.6,0.5
gaussian,26330,57903,0.6,1
gaussian,26330,57903,0.6,5
gaussian,26330,57903,0.6,10
gaussian,26330,57903,0.6,20
gaussian,26330,57903,0.8,0.1
gaussian,26330,57903,0.8,0.5
gaussian,26330,57903,0.8,1
gaussian,26330,57903,0.8,5
gaussian,26330,57903,0.8,10
gaussian,26330,57903,0.8,20
gaussian,26330,57903,1,0.1
gaussian,26330,57903,1,0.5
gaussian,26330,57903,1,1
gaussian,26330,57903,1,5
gaussian,26330,57903,1,10
gaussian,26330,57903,1,20
gaussian,26330,63165,0.2,0.1
gaussian,26330,63165,0.2,0.5
gaussian,26330,63165,0.2,1
gaussian,26330,63165,0.2,5
gaussian,26330,63165,0.2,10
gaussian,26330,63165,0.2,20
gaussian,26330,63165,0.4,0.1
gaussian,26330,63165,0.4,0.5
gaussian,26330,63165,0.4,1
gaussian,26330,63165,0.4,5
gaussian,26330,63165,0.4,10
gaussian,26330,63165,0.4,20
gaussian,26330,63165,0.6,0.1
gaussian,26330,63165,0.6,0.5
gaussian,26330,63165,0.6,1
gaussian,26330,63165,0.6,5
gaussian,26330,63165,0.6,10
gaussian,26330,63165,0.6,20
gaussian,26330,63165,0.8,0.1
gaussian,26330,63165,0.8,0.5
gaussian,26330,63165,0.8,1
gaussian,26330,63165,0.8,5
gaussian,26330,63165,0.8,10
gaussian,26330,63165,0.8,20
gaussian,26330,63165,1,0.1
gaussian,26330,63165,1,0.5
gaussian,26330,63165,1,1
gaussian,26330,63165,1,5
gaussian,26330,63165,1,10
gaussian,26330,63165,1,20
gaussian,26330,68427,0.2,0.1
gaussian,26330,68427,0.2,0.5
gaussian,26330,68427,0.2,1
gaussian,26330,68427,0.2,5
gaussian,26330,68427,0.2,10
gaussian,26330,68427,0.2,20
gaussian,26330,68427,0.4,0.1
gaussian,26330,68427,0.4,0.5
gaussian,26330,68427,0.4,1
gaussian,26330,68427,0.4,5
gaussian,26330,68427,0.4,10
gaussian,26330,68427,0.4,20
gaussian,26330,68427,0.6,0.1
gaussian,26330,68427,0.6,0.5
gaussian,26330,68427,0.6,1
gaussian,26330,68427,0.6,5
gaussian,26330,68427,0.6,10
gaussian,26330,68427,0.6,20
gaussian,26330,68427,0.8,0.1
gaussian,26330,68427,0.8,0.5
gaussian,26330,68427,0.8,1
gaussian,26330,68427,0.8,5
gaussian,26330,68427,0.8,10
gaussian,26330,68427,0.8,20
gaussian,26330,68427,1,0.1
gaussian,26330,68427,1,0.5
gaussian,26330,68427,1,1
gaussian,26330,68427,1,5
gaussian,26330,68427,1,10
gaussian,26330,68427,1,20
gaussian,26330,73689,0.2,0.1
gaussian,26330,73689,0.2,0.5
gaussian,26330,73689,0.2,1
gaussian,26330,73689,0.2,5
gaussian,26330,73689,0.2,10
gaussian,26330,73689,0.2,20
gaussian,26330,73689,0.4,0.1
gaussian,26330,73689,0.4,0.5
gaussian,26330,73689,0.4,1
gaussian,26330,73689,0.4,5
